143554081,傻女,女,23,广州,158,本科,"25-30岁,168-178cm,大专,有照片,未婚,广东,佛山",未婚,,想，知道我内心独白。需要你亲自前来认证，多说无益。嘻嘻            　只限佛山或者广州本地户口的男人。虎。龙。兔。羊。狗。其他的不符合就不用发信给我了。谢谢。......,https://at3.jyimg.com/e3/36/bb2f243e64cd4bafa94513a21828/bb2f243e6_7_avatar_p.jpg
89165894,芳草香,女,24,深圳,160,高中中专及以下,"30-36岁,173-178cm,大专,有照片,广东,深圳",未婚,,"我理想中的两个人的生活是：周末或者假日里一起逛逛街，爬爬山，或者买点菜，一起做我们喜欢的吃的小菜。
我喜欢有责任心成熟的男生，我希望你是一个有上进心的人，我也希望你是一个有爱心的人…",https://at1.jyimg.com/0d/7b/c9709b120d048db3b73909de1720/c9709b120_6_avatar_p.jpg
145552628,流光若逝情若殇,女,24,杨浦,165,大专,"25-35岁,178-190cm,本科,上海",未婚,,我是一个文静的人 ，我有些特长：狂吃不胖， 是不是很有趣呢？关于外貌，简单形容就是身材匀称。   最后，我想说一下，我没有邮票，所以有很多信，我是没法看到，所以就没发回你们！最好帮…,https://at1.jyimg.com/48/32/afecd8b9d52d7b0083b7839d2b69/afecd8b9d_25_avatar_p.jpg
130967193,you can,女,23,昆明,161,本科,"25-30岁,175-179cm,有照片,未婚,云南,昆明",未婚,,真心诚意...,https://at4.jyimg.com/3d/26/c4b38429a3308999cb4dd0ddf9dc/c4b38429a_7_avatar_p.jpg
154381758,小烤箱,女,23,肇庆,160,高中中专及以下,"22-26岁,175-183cm,未婚",未婚,,无人关心我什么  但是我想悄悄变好...,https://at1.jyimg.com/44/12/04c32f10cf59fbe86aqb61f57385/04c32f10c_3_avatar_p.jpg
154592540,请叫我小星星,女,24,南京,161,大专,"23-30岁,173-184cm,有照片,广东,广州",未婚,,希望你能带我来场说走就走的旅行，我是一个爱旅行喜欢四处看看，了解不同的风土人情文化差异，旅途不需要太安逸，过程最重要。销售者勿扰，加了微信不说话的也算了......,https://at1.jyimg.com/0f/9f/0d42e2cf051bebc2856747af75ca/0d42e2cf0_3_avatar_p.jpg
138148794,蔡蔡蔡,女,23,长沙,164,本科,"21-26岁,175-183cm,有照片,湖南,长沙",未婚,,"我是一个孝顺,善良,细心的人 ，关于外貌，简单形容就是身材匀称,大眼睛,小酒窝。",https://at1.jyimg.com/ce/cb/a83b0eb517997aae3140144257ae/a83b0eb51_4_avatar_p.jpg
142699800,小小雨,女,22,玉林,158,大专,"21-25岁,173-187cm,有照片,未婚",未婚,,"我是一个简单,大大咧咧,粗枝大叶的人 ，爱好广泛的我，喜欢听歌,自拍，我的工作属于教育行业。我不喜欢异地，异地的勿扰。年龄超过25的勿扰。谢谢！......",https://at3.jyimg.com/6d/1b/6e494f0ae6fa0be9f1b4f98077d9/6e494f0ae_2_avatar_p.jpg
156237335,幸福的猪,女,24,香港,161,本科,"26-30岁,170-180cm,本科以上,有照片,未婚,香港,香港",未婚,,"我是一个样貌普通，乐观，孝顺,善良，保守，有点宅的香港妹子，一直都觉得自己有很好的运气！我皮肤很白，觉得自己笨笨的，觉得化妆很麻烦。我性格随和，与家人，朋友，和公司同事相处融洽!爱…",https://at2.jyimg.com/92/77/a951db1f6ce54784866f8b82818b/a951db1f6_7_avatar_p.jpg
159664825,Rachel,女,23,东莞,166,大专,"22-28岁,178-190cm,大专,有照片,未婚,广东",未婚,,"我简单的介绍下自己的性格吧：
 优点：温柔善良、个性争强好胜、孝顺、会在乎别人的感受、在工作上学习能力强（其他的暂时没想到）
 缺点：自卑、敏感多疑、脾气有点暴躁、有点自大…
 我…",https://at1.jyimg.com/cd/9f/a6040b5ecd141c6c125c29c03e7c/a6040b5ec_24_avatar_p.jpg
180769493,.仙人掌,女,23,珠海,160,大专,"26-32岁,170-187cm,有照片,未婚,广东",未婚,,欣赏一个人始于颜值，敬于才华，合于性格，久于善良，终于人品。 希望在我最美好的年華里遇到你。...,https://at4.jyimg.com/30/b4/324be57ed16233b02edf16aq64d5/324be57ed_2_avatar_p.jpg
178073474,懂你,女,23,广州,158,大专,"22-28岁,170-183cm,有照片,未婚,广东,广州",未婚,,生活中，我很开朗，喜欢做些运动 看书 一直向往懂得疼我的生活，缘分，是一种人与人之间无形的连结，也是某种必然相遇和无限的可能。我期待在这里遇见你。......,https://at3.jyimg.com/ec/56/ce5635e0cf27c7bb0a82d9e76a06/ce5635e0c_3_avatar_p.jpg
156799433,慎独.,女,23,密云,170,大专,"19-30岁,175-190cm,本科,有照片,未婚,北京",未婚,,刚注册的佳缘，不是太会用，先简单介绍一下自己，本人96年，身高170，平时喜欢各种运动，尤其是户外运动，最喜欢跑步、爬山。我是一名护士，北京土著，因为年龄并不是很大，所以对自己的感…,https://at1.jyimg.com/07/ac/636fd3eb18e80b15fdff18f38343/636fd3eb1_2_avatar_p.jpg
121256127,佳缘会员,女,24,和平,163,高中中专及以下,"26-40岁,170-190cm,有照片,未婚",未婚,,谢谢你...,https://at2.jyimg.com/13/32/19eabf6e5787532a29744dca3b33/19eabf6e5_4_avatar_p.jpg
180769493,.仙人掌,女,23,珠海,160,大专,"26-32岁,170-187cm,有照片,未婚,广东",未婚,,欣赏一个人始于颜值，敬于才华，合于性格，久于善良，终于人品。 希望在我最美好的年華里遇到你。...,https://at4.jyimg.com/30/b4/324be57ed16233b02edf16aq64d5/324be57ed_2_avatar_p.jpg
177681514,我想更懂你,女,23,南宁,160,大专,"28-30岁,170-190cm,未婚,广西",未婚,,我在等一个人，一个愿意走进我的生命分享我的喜怒哀乐的人，一个知道我曾经无尽的等待因而更加珍惜我的人，一个也许没能参与我的昨天却愿意和我携手走过每一个明天的人， 一个知道我不完美却依…,https://at1.jyimg.com/41/e9/a8c84b56d4f18987f90bc1565f39/a8c84b56d_2_avatar_p.jpg
198637314,1314520,女,24,合肥,163,高中中专及以下,"30-43岁,165-190cm",未婚,,希望另一半是大方点，生活条件还可以的有情调的大叔，小鲜肉勿扰！！！...,https://at1.jyimg.com/c4/63/fc2ca4d876ff73288c4c000c0cb7/fc2ca4d87_2_avatar_p.jpg
161083011,keke11,女,24,广州,160,本科,"26-40岁,170-185cm,广东,广州",未婚,,真诚找对象，有意者来信。本人性格内敛，但也有脾气。从来不会主动发信，少上，全都是佳缘系统发的！！！请别自以为是的回复我！...,https://at2.jyimg.com/18/6b/899883ffc89a326df4dbf6d39e7d/899883ffc_4_avatar_p.jpg
177911147,goddess,女,24,贵阳,160,本科,"26-32岁,170-193cm,本科,有照片,未婚,贵州",未婚,,很喜欢涂磊说的一句话“若爱请深爱，若弃请彻底，不要暧昧，伤人伤己”。我希望有那么一个人，可以爱我从怦然心动到耄耋古稀。           爱，并没有那么深奥，能相依相伴就是最大的…,https://at4.jyimg.com/34/96/8e05e9f4c637afd5a41bfc34a180/8e05e9f4c_1_avatar_p.jpg
153390861,mini,女,24,徐汇,160,本科,"20-28岁,170-180cm,有照片,未婚",未婚,,随缘我是潮汕 户籍珠海 以结婚为前提的 希望越早越好我想有个归宿 择偶方面 希望对方从新鲜感到会让我有归属感和安全感 希望对方是个比较健谈 喜欢运动 对方要有一颗包容且有耐心的人 …,https://at2.jyimg.com/dc/c6/416c5d5aq04ca617e88aa56d7d96/416c5d5ad_5_avatar_p.jpg
150934267,花开花落,女,23,朝阳,163,大专,"24-30岁,175-188cm,有照片,未婚,北京",未婚,,挺平凡的一个小姑娘，哈哈，现在养着一只猫。...,https://at1.jyimg.com/0d/da/956835120d6fae9202047534009d/956835120_1_avatar_p.jpg
153928065,Mrs L,女,24,深圳,164,本科,"30-34岁,175-188cm,本科,有照片,未婚,广东,深圳",未婚,,"【从不主动发信，如有收到请忽略。】
性格嘛，简言之就是古灵精怪，惧者勿扰，哈哈
偶尔撒野，偶尔乖巧啦～
不八卦，不煲剧，不追星。喜欢纯自然的生活环境。
兴趣爱好有很多吧，主要有阅…",https://at2.jyimg.com/96/43/ea11e58f4de2282552ef0b421925/ea11e58f4_8_avatar_p.jpg
151126015,微微笑,女,24,苏州,158,大专,"28-32岁,173-183cm,本科,有照片,未婚,江苏",未婚,,"我是一个纯真,善良的人 ，爱好广泛的我，喜欢听歌,电影,瑜伽。",https://at2.jyimg.com/d8/80/321366003c4e479139d0fc11a615/321366003_3_avatar_p.jpg
230359189,淡.沫,女,23,深圳,162,大专,"25-38岁,175-185cm,本科,未婚,广东,深圳",未婚,,"我是一个乐观,细心,执着的人 ，爱好广泛的我，喜欢美食 旅行??...",https://at3.jyimg.com/e3/2f/770d01e9edaffcaa3367e9dc0836/770d01e9e_1_avatar_p.jpg
151929988,Vicki,女,22,汕尾,165,大专,",170-190cm,有照片,广东",未婚,,"我是一个诚信,独立,开朗的人 ，爱好广泛的我，喜欢看书,听歌,跳舞,美食,电影,游泳，关于外貌，简单形容就是大眼睛。",https://at4.jyimg.com/b2/53/35033cc812cc284e082ac822a108/35033cc81_4_avatar_p.jpg
170624440,简单点,女,24,长沙,156,大专,"19-27岁,165-185cm",未婚,,没什么特别的爱好，就是喜欢听歌，唱歌。如果真正爱一个人，也许会为他解锁更多的兴趣爱好吧。...,https://at1.jyimg.com/c0/b8/710bea9c6bcd2f767d4525bd6a77/710bea9c6_2_avatar_p.jpg
170643807,雯雯,女,22,北碚,160,本科,"25-28岁,175-180cm,本科,有照片,未婚,重庆",未婚,,我是一个独立的人 ，爱好广泛的我，喜欢运动，我现在的生活状态和心情，可以说是“平平淡淡”。,https://at4.jyimg.com/b9/bb/5518c7ababcb2ea23b8849f9b202/5518c7aba_3_avatar_p.jpg
156928564,鹿遥,女,22,广州,162,大专,"24-31岁,174-188cm,有照片,未婚",未婚,,"自我介绍:我于1997年出生在海南，身高163，体重150，学历大专，性格外向活泼开朗随和，实际上喜欢撒娇还很矫情又玻璃心，害怕看到乞丐和拾荒老人，觉得可怜很想哭。
爱好1、唱歌
…",https://at4.jyimg.com/74/87/f54942ac5f53e4086161c869da79/f54942ac5_11_avatar_p.jpg
160017933,静静,女,24,昆明,168,大专,"26-35岁,175-190cm,大专,有照片,未婚,云南,昆明",未婚,,90后女神经一枚，性格可以安安静静，也可以活泼开朗，关于外貌，简单形容就是身材匀称。从事旅游相关工作，工作之余，喜欢看书，逛街、做饭等。    关于你，我希望身高比我高，成熟稳重点…,https://at2.jyimg.com/9f/e7/66c0b6bf0784a4824522fe4f1b63/66c0b6bf0_6_avatar_p.jpg
174829509,潇湘飞雪,女,24,益阳,163,本科,"22-30岁,168-180cm,有照片,未婚,湖南",未婚,,"我是一个可爱,顾家,温柔,简单的人 。",https://at2.jyimg.com/9f/31/02b71d2a403899c87f0395a8be4a/02b71d2a4_2_avatar_p.jpg
63491297,lingling,女,24,佛山,160,大专,"22-35岁,165-185cm,有照片,未婚",未婚,,我喜欢唱歌。我憧憬的生活是无忧无虑。我希望我未来的另一半最好是温柔 正直 有责任心和包容心。真心希望在这里能遇到我的那个TA!...,https://at3.jyimg.com/a2/a9/a7e40a14f251c9b82c9dacc1013a/a7e40a14f_1_avatar_p.jpg
133453806,菩提子,女,23,闵行,161,大专,"24-32岁,170-186cm,有照片,未婚",未婚,,现在的我只想好好读书 努力工作 努力挣钱  已卸载...,https://at2.jyimg.com/9e/2f/0db0cd2b67b22e863a75d1a4c011/0db0cd2b6_10_avatar_p.jpg
127547321,美子,女,24,沧州,160,大专,"25-27岁,174-180cm,有照片,未婚,其他国家",未婚,,不知道写点什么！本人干净的圈子，规律的生活，希望可以找到靠谱的男朋友，我希望我们的感情是巧遇，而不是打发寂寞！我性格比较作，我希望不管什么情况，你一直陪着我，希望是沧州的哦！......,https://at3.jyimg.com/62/43/e02a5f0cfc3bfecdc13e49292fa1/e02a5f0cf_3_avatar_p.jpg
231369300,不洗澡的鱼,女,22,深圳,165,双学士,",有照片,未婚,广东,深圳",未婚,,我是个性格开朗、积极上进的女孩，在深圳一家企业做培训讲师的工作。平时喜欢烹饪、看书、户外运动；琴棋书画略懂一些：会绘画、唱歌、舞蹈、竖笛、写诗作词和写文章（QQ空间有我自己的原创诗…,https://at2.jyimg.com/13/ca/0a47a3d7cceaaq05529bd5593af5/0a47a3d7c_3_avatar_p.jpg
207144081,minmin,女,22,杨浦,162,硕士,"20-32岁,170-不限 cm,硕士以上,未婚、离异,上海",未婚,,这样的我：           1、江南城市女孩，善良温柔孝顺，1997年2月生，本科211保研上海211英语文学硕士（热爱上海，放弃了外省985），获国家奖学金，当过辩论队长，党…,https://at2.jyimg.com/50/e7/fda8a76ba20d48d83fd61546f60d/fda8a76ba_12_avatar_p.jpg
178095407,as,女,24,郑州,167,本科,"20-25岁,166-180cm,有照片,未婚,河南",未婚,,自爱才能赢得自尊；爱情也是一种态度。不找好的，只找对的；不找完美的，只找独特的。优秀的人在一起不一定快乐，适合的人在一起最幸福！...,https://at3.jyimg.com/60/57/aa5e7ca657ef623660a16c565c96/aa5e7ca65_4_avatar_p.jpg
193428026,Tina莹莹,女,24,南宁,155,本科,"23-31岁,160-185cm,有照片",未婚,,"我是一个乐观,独立的人 ，爱好广泛的我，喜欢旅行。",https://at4.jyimg.com/78/ed/6ee6d2cb44ca80daaf4a83aa20f1/6ee6d2cb4_1_avatar_p.jpg
171630789,"初相识,终相守",女,23,天水,160,大专,"21-27岁,160-185cm,有照片,未婚",未婚,,我来自甘肃天水，97年的，性格随和外向，幽默风趣，一起长大的都有人结婚了，而我却还没男朋友，家里人也开始催了。我的感情观念是平淡而不平凡，真诚而不虚假，不在花前月下而是在油盐柴米间…,https://at4.jyimg.com/73/cf/b9ba77c223aq129c54f57529246b/b9ba77c22_2_avatar_p.jpg
225870304,白玫瑰,女,24,徐汇,168,硕士,"20-35岁,175-221cm,本科,有照片,未婚",离异,,一个细微动作，一个飘忽眼神，抑或是一个转身的距离，相爱的人应该有着缘分的默契，找一个爱我懂我的人，与他一起漫步，与他一起读诗，共享人世繁华。是未婚，按错键了改不过来了！......,https://at2.jyimg.com/5f/1f/5d0c411d980695b945cb508c032c/5d0c411d9_7_avatar_p.jpg
152069066,南木木,女,24,涪陵,165,大专,"20-28岁,175-190cm,有照片,未婚,重庆,涪陵",未婚,,信息是系统发的！...,https://at4.jyimg.com/b0/37/c5c602213840009c3d9c413df471/c5c602213_6_avatar_p.jpg
167362460,Apple,女,24,深圳,158,大专,"21-29岁,170-183cm,大专,未婚,广东,深圳",未婚,,活泼开朗，简单，不喜欢心机，但愿你会有一颗真诚的心，毕竟能相遇或认识都是缘分。来深圳3年，现在基本也稳定下来。希望可以找一个一起奋斗，上进，有责任感的人一起过平淡的生活。我不是很好…,https://at1.jyimg.com/cb/a6/97daf3487656a2444da7108084da/97daf3487_1_avatar_p.jpg
179647957,萌花花,女,23,成都,158,大专,"24-30岁,170-190cm,本科,未婚,四川,成都",未婚,,没有。哈哈哈,https://at2.jyimg.com/dc/a1/7a05fb447bea7af3cdcd93c2135d/7a05fb447_1_avatar_p.jpg
230536746,甜心,女,23,大足,159,高中中专及以下,"22-30岁,159-184cm,未婚,重庆",未婚,,找一个一生所依之人！我知道或许可可能会很久，期待你的出现！...,https://at1.jyimg.com/09/b1/12f2047f8fa7221105bb59f19fe5/12f2047f8_2_avatar_p.jpg
230960233,曦曦,女,24,普陀,162,本科,"24-29岁,175-200cm,大专以上,未婚,上海",未婚,,"我是一个上海籍姑娘，孝顺,顾家,文静,善良,平时有点宅，喜欢小动物，喜欢旅行和美食，国企工作，父母已经退休。由于工作面接触比较小,希望在这里找到适合结婚的人选,请给我发信的优秀男士…",https://at4.jyimg.com/fb/c1/47e365063f7847d42227f40b4a33/47e365063_1_avatar_p.jpg
101448616,棒棒糖的甜,女,24,成都,155,高中中专及以下,"24-29岁,170-179cm,未婚,四川",未婚,,我喜欢逛街   看电视。我在业余时间最大的消遣是逛街。真心希望在这里能遇到我的那个TA!,https://at2.jyimg.com/9d/54/3bcb05a8e689641203157bb6f7ab/3bcb05a8e_avatar_p.jpg
154341958,雨天,女,22,台湾,165,本科,"18-26岁,165-190cm,台湾",未婚,,"我是一个粗枝大叶,体贴,诚信,靠谱,善良的人 ，爱好广泛的我，喜欢跳舞,话剧,摄影,画画，我有些特长：晒不黑， 是不是很有趣呢？关于外貌，简单形容就是大眼睛，说说我的工作，我工作在…",https://at1.jyimg.com/8e/04/6f2b2394d60da53dee161a4a925a/6f2b2394d_2_avatar_p.jpg
155822070,蔷薇和谐,女,24,赣州,158,大专,"24-不限 岁,173-不限 cm,大专,有照片,未婚",未婚,,我希望找一个有自信的，阳光，开朗的人，要积极向上。我个人性格很好，是一个很好相处的人，热爱自由。我希望我们是相互喜欢的。...,https://at2.jyimg.com/5e/13/d3cfbe407506194f32025ab036f3/d3cfbe407_4_avatar_p.jpg
157126288,Alice,女,24,深圳,160,大专,"25-28岁,167-177cm,本科,未婚,广东,深圳",未婚,,来深三年啦 95后潮汕女孩子一枚 希望遇见对的人。...,https://at2.jyimg.com/52/95/0bf6af74b1f9dbd8ffde45f2c0c7/0bf6af74b_4_avatar_p.jpg
191238979,芹,女,24,烟台,162,本科,"25-27岁,178-185cm,本科,有照片,未婚,山东,烟台",未婚,,我努力做最好的自己就是为了遇见最好的你    我是一名初中老师，我希望未来的你是一个成熟稳重，心胸宽阔的人。...,https://at2.jyimg.com/56/17/ba5027a1b747fe9455afc5f42ec4/ba5027a1b_1_avatar_p.jpg
